Date,Product type,SKU,Daily Sales,Stock Level,Price,Revenue Generated,Season,Demand Factor
2024-10-20,skincare,SKU0,53,0.0,79.75,4226.75,Summer,1.505568255922802
2024-10-21,skincare,SKU0,51,0.0,79.75,4067.25,Summer,1.505568255922802
2024-10-22,skincare,SKU0,43,0.0,79.75,3429.25,Summer,1.505568255922802
2024-10-23,skincare,SKU0,60,0.0,79.75,4785.0,Summer,1.505568255922802
2024-10-24,skincare,SKU0,46,0.0,79.75,3668.5,Summer,1.505568255922802
2024-10-25,skincare,SKU0,47,0.0,79.75,3748.25,Summer,1.505568255922802
2024-10-26,skincare,SKU0,47,0.0,79.75,3748.25,Summer,1.505568255922802
2024-10-27,skincare,SKU0,51,0.0,79.75,4067.25,Summer,1.505568255922802
2024-10-28,skincare,SKU0,52,0.0,79.75,4147.0,Summer,1.505568255922802
2024-10-29,skincare,SKU0,40,0.0,79.75,3190.0,Summer,1.505568255922802
2024-10-30,skincare,SKU0,51,0.0,79.75,4067.25,Summer,1.505568255922802
2024-10-31,skincare,SKU0,61,0.0,79.75,4864.75,Summer,1.505568255922802
2024-11-01,skincare,SKU0,46,0.0,79.75,3668.5,Summer,1.505568255922802
2024-11-02,skincare,SKU0,43,0.0,79.75,3429.25,Summer,1.505568255922802
2024-11-03,skincare,SKU0,54,0.0,79.75,4306.5,Summer,1.505568255922802
2024-11-04,skincare,SKU0,53,0.0,79.75,4226.75,Summer,1.505568255922802
2024-11-05,skincare,SKU0,54,0.0,79.75,4306.5,Summer,1.505568255922802
2024-11-06,skincare,SKU0,50,0.0,79.75,3987.5,Summer,1.505568255922802
2024-11-07,skincare,SKU0,40,0.0,79.75,3190.0,Summer,1.505568255922802
2024-11-08,skincare,SKU0,65,0.0,79.75,5183.75,Summer,1.505568255922802
2024-11-09,skincare,SKU0,50,0.0,79.75,3987.5,Summer,1.505568255922802
2024-11-10,skincare,SKU0,55,0.0,79.75,4386.25,Summer,1.505568255922802
2024-11-11,skincare,SKU0,49,0.0,79.75,3907.75,Summer,1.505568255922802
2024-11-12,skincare,SKU0,49,0.0,79.75,3907.75,Summer,1.505568255922802
2024-11-13,skincare,SKU0,38,0.0,79.75,3030.5,Summer,1.505568255922802
2024-11-14,skincare,SKU0,55,0.0,79.75,4386.25,Summer,1.505568255922802
2024-11-15,skincare,SKU0,55,0.0,79.75,4386.25,Summer,1.505568255922802
2024-11-16,skincare,SKU0,47,0.0,79.75,3748.25,Summer,1.505568255922802
2024-11-17,skincare,SKU0,45,0.0,79.75,3588.75,Summer,1.505568255922802
2024-11-18,skincare,SKU0,64,0.0,79.75,5104.0,Summer,1.505568255922802
2024-10-20,skincare,SKU14,14,0.0,46.06,644.84,Fall,1.1358480221186935
2024-10-21,skincare,SKU14,13,0.0,46.06,598.78,Fall,1.1358480221186935
2024-10-22,skincare,SKU14,10,0.0,46.06,460.6,Fall,1.1358480221186935
2024-10-23,skincare,SKU14,15,0.0,46.06,690.9000000000001,Fall,1.1358480221186935
2024-10-24,skincare,SKU14,7,0.0,46.06,322.42,Fall,1.1358480221186935
2024-10-25,skincare,SKU14,13,0.0,46.06,598.78,Fall,1.1358480221186935
2024-10-26,skincare,SKU14,12,0.0,46.06,552.72,Fall,1.1358480221186935
2024-10-27,skincare,SKU14,14,0.0,46.06,644.84,Fall,1.1358480221186935
2024-10-28,skincare,SKU14,13,0.0,46.06,598.78,Fall,1.1358480221186935
2024-10-29,skincare,SKU14,9,0.0,46.06,414.54,Fall,1.1358480221186935
2024-10-30,skincare,SKU14,9,0.0,46.06,414.54,Fall,1.1358480221186935
2024-10-31,skincare,SKU14,21,0.0,46.06,967.26,Fall,1.1358480221186935
2024-11-01,skincare,SKU14,12,0.0,46.06,552.72,Fall,1.1358480221186935
2024-11-02,skincare,SKU14,16,0.0,46.06,736.96,Fall,1.1358480221186935
2024-11-03,skincare,SKU14,20,0.0,46.06,921.2,Fall,1.1358480221186935
2024-11-04,skincare,SKU14,17,0.0,46.06,783.02,Fall,1.1358480221186935
2024-11-05,skincare,SKU14,11,0.0,46.06,506.66,Fall,1.1358480221186935
2024-11-06,skincare,SKU14,15,0.0,46.06,690.9000000000001,Fall,1.1358480221186935
2024-11-07,skincare,SKU14,17,0.0,46.06,783.02,Fall,1.1358480221186935
2024-11-08,skincare,SKU14,18,0.0,46.06,829.08,Fall,1.1358480221186935
2024-11-09,skincare,SKU14,11,0.0,46.06,506.66,Fall,1.1358480221186935
2024-11-10,skincare,SKU14,16,0.0,46.06,736.96,Fall,1.1358480221186935
2024-11-11,skincare,SKU14,18,0.0,46.06,829.08,Fall,1.1358480221186935
2024-11-12,skincare,SKU14,6,0.0,46.06,276.36,Fall,1.1358480221186935
2024-11-13,skincare,SKU14,18,0.0,46.06,829.08,Fall,1.1358480221186935
2024-11-14,skincare,SKU14,23,0.0,46.06,1059.38,Fall,1.1358480221186935
2024-11-15,skincare,SKU14,20,0.0,46.06,921.2,Fall,1.1358480221186935
2024-11-16,skincare,SKU14,14,0.0,46.06,644.84,Fall,1.1358480221186935
2024-11-17,skincare,SKU14,11,0.0,46.06,506.66,Fall,1.1358480221186935
2024-11-18,skincare,SKU14,18,0.0,46.06,829.08,Fall,1.1358480221186935
2024-10-20,skincare,SKU82,31,0.0,25.96,804.76,Winter,1.4430962967069083
2024-10-21,skincare,SKU82,40,0.0,25.96,1038.4,Winter,1.4430962967069083
2024-10-22,skincare,SKU82,32,0.0,25.96,830.72,Winter,1.4430962967069083
2024-10-23,skincare,SKU82,45,0.0,25.96,1168.2,Winter,1.4430962967069083
2024-10-24,skincare,SKU82,42,0.0,25.96,1090.32,Winter,1.4430962967069083
2024-10-25,skincare,SKU82,47,0.0,25.96,1220.1200000000001,Winter,1.4430962967069083
2024-10-26,skincare,SKU82,44,0.0,25.96,1142.24,Winter,1.4430962967069083
2024-10-27,skincare,SKU82,40,0.0,25.96,1038.4,Winter,1.4430962967069083
2024-10-28,skincare,SKU82,30,0.0,25.96,778.8000000000001,Winter,1.4430962967069083
2024-10-29,skincare,SKU82,43,0.0,25.96,1116.28,Winter,1.4430962967069083
2024-10-30,skincare,SKU82,44,0.0,25.96,1142.24,Winter,1.4430962967069083
2024-10-31,skincare,SKU82,41,0.0,25.96,1064.3600000000001,Winter,1.4430962967069083
2024-11-01,skincare,SKU82,39,0.0,25.96,1012.44,Winter,1.4430962967069083
2024-11-02,skincare,SKU82,27,0.0,25.96,700.9200000000001,Winter,1.4430962967069083
2024-11-03,skincare,SKU82,37,0.0,25.96,960.52,Winter,1.4430962967069083
2024-11-04,skincare,SKU82,33,0.0,25.96,856.6800000000001,Winter,1.4430962967069083
2024-11-05,skincare,SKU82,43,0.0,25.96,1116.28,Winter,1.4430962967069083
2024-11-06,skincare,SKU82,36,0.0,25.96,934.5600000000001,Winter,1.4430962967069083
2024-11-07,skincare,SKU82,37,0.0,25.96,960.52,Winter,1.4430962967069083
2024-11-08,skincare,SKU82,41,0.0,25.96,1064.3600000000001,Winter,1.4430962967069083
2024-11-09,skincare,SKU82,37,0.0,25.96,960.52,Winter,1.4430962967069083
2024-11-10,skincare,SKU82,47,0.0,25.96,1220.1200000000001,Winter,1.4430962967069083
2024-11-11,skincare,SKU82,33,0.0,25.96,856.6800000000001,Winter,1.4430962967069083
2024-11-12,skincare,SKU82,50,0.0,25.96,1298.0,Winter,1.4430962967069083
2024-11-13,skincare,SKU82,41,0.0,25.96,1064.3600000000001,Winter,1.4430962967069083
2024-11-14,skincare,SKU82,24,0.0,25.96,623.04,Winter,1.4430962967069083
2024-11-15,skincare,SKU82,32,0.0,25.96,830.72,Winter,1.4430962967069083
2024-11-16,skincare,SKU82,41,0.0,25.96,1064.3600000000001,Winter,1.4430962967069083
2024-11-17,skincare,SKU82,31,0.0,25.96,804.76,Winter,1.4430962967069083
2024-11-18,skincare,SKU82,30,0.0,25.96,778.8000000000001,Winter,1.4430962967069083
2024-10-20,skincare,SKU23,4,0.025351690735149646,46.32,185.28,Fall,1.1380047432780789
2024-10-21,skincare,SKU23,4,0.0,46.32,185.28,Fall,1.1380047432780789
2024-10-22,skincare,SKU23,5,0.0,46.32,231.6,Fall,1.1380047432780789
2024-10-23,skincare,SKU23,3,0.0,46.32,138.96,Fall,1.1380047432780789
2024-10-24,skincare,SKU23,5,0.0,46.32,231.6,Fall,1.1380047432780789
2024-10-25,skincare,SKU23,3,0.0,46.32,138.96,Fall,1.1380047432780789
2024-10-26,skincare,SKU23,3,0.0,46.32,138.96,Fall,1.1380047432780789
2024-10-27,skincare,SKU23,1,0.0,46.32,46.32,Fall,1.1380047432780789
2024-10-28,skincare,SKU23,5,0.0,46.32,231.6,Fall,1.1380047432780789
2024-10-29,skincare,SKU23,4,0.0,46.32,185.28,Fall,1.1380047432780789
2024-10-30,skincare,SKU23,6,0.0,46.32,277.92,Fall,1.1380047432780789
2024-10-31,skincare,SKU23,1,0.0,46.32,46.32,Fall,1.1380047432780789
2024-11-01,skincare,SKU23,0,0.0,46.32,0.0,Fall,1.1380047432780789
2024-11-02,skincare,SKU23,2,0.0,46.32,92.64,Fall,1.1380047432780789
2024-11-03,skincare,SKU23,2,0.0,46.32,92.64,Fall,1.1380047432780789
2024-11-04,skincare,SKU23,7,0.0,46.32,324.24,Fall,1.1380047432780789
2024-11-05,skincare,SKU23,3,0.0,46.32,138.96,Fall,1.1380047432780789
2024-11-06,skincare,SKU23,4,0.0,46.32,185.28,Fall,1.1380047432780789
2024-11-07,skincare,SKU23,2,0.0,46.32,92.64,Fall,1.1380047432780789
2024-11-08,skincare,SKU23,4,0.0,46.32,185.28,Fall,1.1380047432780789
2024-11-09,skincare,SKU23,2,0.0,46.32,92.64,Fall,1.1380047432780789
2024-11-10,skincare,SKU23,7,0.0,46.32,324.24,Fall,1.1380047432780789
2024-11-11,skincare,SKU23,5,0.0,46.32,231.6,Fall,1.1380047432780789
2024-11-12,skincare,SKU23,5,0.0,46.32,231.6,Fall,1.1380047432780789
2024-11-13,skincare,SKU23,1,0.0,46.32,46.32,Fall,1.1380047432780789
2024-11-14,skincare,SKU23,4,0.0,46.32,185.28,Fall,1.1380047432780789
2024-11-15,skincare,SKU23,3,0.0,46.32,138.96,Fall,1.1380047432780789
2024-11-16,skincare,SKU23,4,0.0,46.32,185.28,Fall,1.1380047432780789
2024-11-17,skincare,SKU23,11,0.0,46.32,509.52,Fall,1.1380047432780789
2024-11-18,skincare,SKU23,0,0.0,46.32,0.0,Fall,1.1380047432780789
2024-10-20,haircare,SKU93,57,0.0,5.57,317.49,Winter,1.2130069590879569
2024-10-21,haircare,SKU93,56,0.0,5.57,311.92,Winter,1.2130069590879569
2024-10-22,haircare,SKU93,51,0.0,5.57,284.07,Winter,1.2130069590879569
2024-10-23,haircare,SKU93,53,0.0,5.57,295.21000000000004,Winter,1.2130069590879569
2024-10-24,haircare,SKU93,50,0.0,5.57,278.5,Winter,1.2130069590879569
2024-10-25,haircare,SKU93,52,0.0,5.57,289.64,Winter,1.2130069590879569
2024-10-26,haircare,SKU93,45,0.0,5.57,250.65,Winter,1.2130069590879569
2024-10-27,haircare,SKU93,70,0.0,5.57,389.90000000000003,Winter,1.2130069590879569
2024-10-28,haircare,SKU93,53,0.0,5.57,295.21000000000004,Winter,1.2130069590879569
2024-10-29,haircare,SKU93,44,0.0,5.57,245.08,Winter,1.2130069590879569
2024-10-30,haircare,SKU93,54,0.0,5.57,300.78000000000003,Winter,1.2130069590879569
2024-10-31,haircare,SKU93,58,0.0,5.57,323.06,Winter,1.2130069590879569
2024-11-01,haircare,SKU93,52,0.0,5.57,289.64,Winter,1.2130069590879569
2024-11-02,haircare,SKU93,54,0.0,5.57,300.78000000000003,Winter,1.2130069590879569
2024-11-03,haircare,SKU93,60,0.0,5.57,334.20000000000005,Winter,1.2130069590879569
2024-11-04,haircare,SKU93,52,0.0,5.57,289.64,Winter,1.2130069590879569
2024-11-05,haircare,SKU93,54,0.0,5.57,300.78000000000003,Winter,1.2130069590879569
2024-11-06,haircare,SKU93,64,0.0,5.57,356.48,Winter,1.2130069590879569
2024-11-07,haircare,SKU93,59,0.0,5.57,328.63,Winter,1.2130069590879569
2024-11-08,haircare,SKU93,64,0.0,5.57,356.48,Winter,1.2130069590879569
2024-11-09,haircare,SKU93,86,0.0,5.57,479.02000000000004,Winter,1.2130069590879569
2024-11-10,haircare,SKU93,63,0.0,5.57,350.91,Winter,1.2130069590879569
2024-11-11,haircare,SKU93,61,0.0,5.57,339.77000000000004,Winter,1.2130069590879569
2024-11-12,haircare,SKU93,42,0.0,5.57,233.94,Winter,1.2130069590879569
2024-11-13,haircare,SKU93,69,0.0,5.57,384.33000000000004,Winter,1.2130069590879569
2024-11-14,haircare,SKU93,48,0.0,5.57,267.36,Winter,1.2130069590879569
2024-11-15,haircare,SKU93,57,0.0,5.57,317.49,Winter,1.2130069590879569
2024-11-16,haircare,SKU93,67,0.0,5.57,373.19,Winter,1.2130069590879569
2024-11-17,haircare,SKU93,62,0.0,5.57,345.34000000000003,Winter,1.2130069590879569
2024-11-18,haircare,SKU93,60,0.0,5.57,334.20000000000005,Winter,1.2130069590879569
2024-10-20,haircare,SKU80,65,0.0,47.25,3071.25,Fall,0.9337612135388716
2024-10-21,haircare,SKU80,75,0.0,47.25,3543.75,Fall,0.9337612135388716
2024-10-22,haircare,SKU80,76,0.0,47.25,3591.0,Fall,0.9337612135388716
2024-10-23,haircare,SKU80,80,0.0,47.25,3780.0,Fall,0.9337612135388716
2024-10-24,haircare,SKU80,81,0.0,47.25,3827.25,Fall,0.9337612135388716
2024-10-25,haircare,SKU80,70,0.0,47.25,3307.5,Fall,0.9337612135388716
2024-10-26,haircare,SKU80,59,0.0,47.25,2787.75,Fall,0.9337612135388716
2024-10-27,haircare,SKU80,66,0.0,47.25,3118.5,Fall,0.9337612135388716
2024-10-28,haircare,SKU80,59,0.0,47.25,2787.75,Fall,0.9337612135388716
2024-10-29,haircare,SKU80,56,0.0,47.25,2646.0,Fall,0.9337612135388716
2024-10-30,haircare,SKU80,56,0.0,47.25,2646.0,Fall,0.9337612135388716
2024-10-31,haircare,SKU80,68,0.0,47.25,3213.0,Fall,0.9337612135388716
2024-11-01,haircare,SKU80,59,0.0,47.25,2787.75,Fall,0.9337612135388716
2024-11-02,haircare,SKU80,64,0.0,47.25,3024.0,Fall,0.9337612135388716
2024-11-03,haircare,SKU80,71,0.0,47.25,3354.75,Fall,0.9337612135388716
2024-11-04,haircare,SKU80,58,0.0,47.25,2740.5,Fall,0.9337612135388716
2024-11-05,haircare,SKU80,73,0.0,47.25,3449.25,Fall,0.9337612135388716
2024-11-06,haircare,SKU80,77,0.0,47.25,3638.25,Fall,0.9337612135388716
2024-11-07,haircare,SKU80,88,0.0,47.25,4158.0,Fall,0.9337612135388716
2024-11-08,haircare,SKU80,72,0.0,47.25,3402.0,Fall,0.9337612135388716
2024-11-09,haircare,SKU80,61,0.0,47.25,2882.25,Fall,0.9337612135388716
2024-11-10,haircare,SKU80,56,0.0,47.25,2646.0,Fall,0.9337612135388716
2024-11-11,haircare,SKU80,63,0.0,47.25,2976.75,Fall,0.9337612135388716
2024-11-12,haircare,SKU80,73,0.0,47.25,3449.25,Fall,0.9337612135388716
2024-11-13,haircare,SKU80,71,0.0,47.25,3354.75,Fall,0.9337612135388716
2024-11-14,haircare,SKU80,75,0.0,47.25,3543.75,Fall,0.9337612135388716
2024-11-15,haircare,SKU80,78,0.0,47.25,3685.5,Fall,0.9337612135388716
2024-11-16,haircare,SKU80,62,0.0,47.25,2929.5,Fall,0.9337612135388716
2024-11-17,haircare,SKU80,60,0.0,47.25,2835.0,Fall,0.9337612135388716
2024-11-18,haircare,SKU80,69,0.0,47.25,3260.25,Fall,0.9337612135388716
2024-10-20,skincare,SKU45,57,0.0,31.03,1768.71,Spring,0.9379940657326294
2024-10-21,skincare,SKU45,45,0.0,31.03,1396.3500000000001,Spring,0.9379940657326294
2024-10-22,skincare,SKU45,48,0.0,31.03,1489.44,Spring,0.9379940657326294
2024-10-23,skincare,SKU45,55,0.0,31.03,1706.65,Spring,0.9379940657326294
2024-10-24,skincare,SKU45,49,0.0,31.03,1520.47,Spring,0.9379940657326294
2024-10-25,skincare,SKU45,60,0.0,31.03,1861.8000000000002,Spring,0.9379940657326294
2024-10-26,skincare,SKU45,56,0.0,31.03,1737.68,Spring,0.9379940657326294
2024-10-27,skincare,SKU45,56,0.0,31.03,1737.68,Spring,0.9379940657326294
2024-10-28,skincare,SKU45,56,0.0,31.03,1737.68,Spring,0.9379940657326294
2024-10-29,skincare,SKU45,56,0.0,31.03,1737.68,Spring,0.9379940657326294
2024-10-30,skincare,SKU45,53,0.0,31.03,1644.5900000000001,Spring,0.9379940657326294
2024-10-31,skincare,SKU45,47,0.0,31.03,1458.41,Spring,0.9379940657326294
2024-11-01,skincare,SKU45,52,0.0,31.03,1613.56,Spring,0.9379940657326294
2024-11-02,skincare,SKU45,60,0.0,31.03,1861.8000000000002,Spring,0.9379940657326294
2024-11-03,skincare,SKU45,52,0.0,31.03,1613.56,Spring,0.9379940657326294
2024-11-04,skincare,SKU45,62,0.0,31.03,1923.8600000000001,Spring,0.9379940657326294
2024-11-05,skincare,SKU45,47,0.0,31.03,1458.41,Spring,0.9379940657326294
2024-11-06,skincare,SKU45,57,0.0,31.03,1768.71,Spring,0.9379940657326294
2024-11-07,skincare,SKU45,52,0.0,31.03,1613.56,Spring,0.9379940657326294
2024-11-08,skincare,SKU45,49,0.0,31.03,1520.47,Spring,0.9379940657326294
2024-11-09,skincare,SKU45,64,0.0,31.03,1985.92,Spring,0.9379940657326294
2024-11-10,skincare,SKU45,46,0.0,31.03,1427.38,Spring,0.9379940657326294
2024-11-11,skincare,SKU45,54,0.0,31.03,1675.6200000000001,Spring,0.9379940657326294
2024-11-12,skincare,SKU45,59,0.0,31.03,1830.77,Spring,0.9379940657326294
2024-11-13,skincare,SKU45,51,0.0,31.03,1582.53,Spring,0.9379940657326294
2024-11-14,skincare,SKU45,56,0.0,31.03,1737.68,Spring,0.9379940657326294
2024-11-15,skincare,SKU45,42,0.0,31.03,1303.26,Spring,0.9379940657326294
2024-11-16,skincare,SKU45,55,0.0,31.03,1706.65,Spring,0.9379940657326294
2024-11-17,skincare,SKU45,52,0.0,31.03,1613.56,Spring,0.9379940657326294
2024-11-18,skincare,SKU45,46,0.0,31.03,1427.38,Spring,0.9379940657326294
2024-10-20,haircare,SKU94,36,0.0,16.53,595.08,Spring,1.020285368181013
2024-10-21,haircare,SKU94,38,0.0,16.53,628.1400000000001,Spring,1.020285368181013
2024-10-22,haircare,SKU94,41,0.0,16.53,677.73,Spring,1.020285368181013
2024-10-23,haircare,SKU94,36,0.0,16.53,595.08,Spring,1.020285368181013
2024-10-24,haircare,SKU94,43,0.0,16.53,710.7900000000001,Spring,1.020285368181013
2024-10-25,haircare,SKU94,30,0.0,16.53,495.90000000000003,Spring,1.020285368181013
2024-10-26,haircare,SKU94,34,0.0,16.53,562.02,Spring,1.020285368181013
2024-10-27,haircare,SKU94,30,0.0,16.53,495.90000000000003,Spring,1.020285368181013
2024-10-28,haircare,SKU94,42,0.0,16.53,694.26,Spring,1.020285368181013
2024-10-29,haircare,SKU94,38,0.0,16.53,628.1400000000001,Spring,1.020285368181013
2024-10-30,haircare,SKU94,33,0.0,16.53,545.49,Spring,1.020285368181013
2024-10-31,haircare,SKU94,29,0.0,16.53,479.37,Spring,1.020285368181013
2024-11-01,haircare,SKU94,44,0.0,16.53,727.32,Spring,1.020285368181013
2024-11-02,haircare,SKU94,37,0.0,16.53,611.61,Spring,1.020285368181013
2024-11-03,haircare,SKU94,36,0.0,16.53,595.08,Spring,1.020285368181013
